id,imdb_id,name,gross,date,theater,time,num_of_shows,ticket_price
1087,tt2370248,SHORT TERM 12,148,2013-10-11,1,18:00,1,8.0
421,tt2431286,PHILOMENA,148,2014-03-12,1,21:15,1,8.0
204,tt2514894,MEDORA (Doc Night)(<a target=”_blank” href=http://brownpapertickets.com/event/503839>Purchase Tickets Online</a>),148,2013-11-12,2,19:00,1,8.0
140,tt3397884,SICARIO,148,2015-12-07,1,20:50,1,8.0
504,tt1860353,TURBO,149,2013-09-05,1,18:30,1,8.0
595,tt1951265,THE HUNGER GAMES: MOCKINGJAY PART 1,149,2015-01-13,1,21:30,1,8.0
316,tt2326554,A GIRL WALKS HOME ALONE AT NIGHT,149,2015-03-10,1,21:30,1,8.0
691,tt3301806,"SAYAMA, pre-film discussion led by the Asian Prisoner Support Committee & East Point Peace Academy (Doc Night) (<a target=”_blank” href=http://brownpapertickets.com/event/1093011>Purchase Tickets Online</a>)",149,2015-02-24,2,19:00,1,10.0
997,tt0042546,HARVEY (Easter Brunch),150,2013-03-31,1,13:30,1,6.0
593,tt0058725,VIVA LAS VEGAS (Thrillville Theater),150,2013-08-18,1,18:00,1,8.0
476,tt0082418,"FRIDAY THE 13TH, PART II, presented by Misery Ann Mayhem  (<a target=”_blank” href=http://www.brownpapertickets.com/event/423568>Purchase Tickets Online</a>)",150,2013-07-26,2,22:30,1,6.0
370,tt0126029,SHREK (New Parkway Family Classics),150,2014-03-19,1,18:30,1,8.0
226,tt0272338,PUNCH DRUNK LOVE (Philip Seymour Hoffman Tribute) (<a target=”_blank” href=http://brownpapertickets.com/event/577226>Purchase Tickets Online</a>),150,2014-02-16,2,20:05,1,8.0
1014,tt0337692,ON THE ROAD,150,2013-04-18,2,19:00,1,6.0
1039,tt0367279,"ARRESTED DEVELOPMENT Season 4 Part 2 (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/392093"">Purchase Tickets Online</a>)",150,2013-05-27,2,12:00,1,5.0
1117,tt1288558,EVIL DEAD,150,2013-05-17,2,21:55,1,6.0
910,tt1392214,PRISONERS,150,2013-10-20,1,20:10,1,8.0
824,tt1408101,STAR TREK INTO DARKNESS,150,2013-07-14,2,21:00,1,6.0
383,tt1854513,BLANCANIEVES,150,2013-06-02,1,21:15,1,6.0
296,tt1865505,SONG OF THE SEA,150,2015-03-20,2,16:00,1,8.0
1191,tt1959490,NOAH,150,2014-05-15,1,18:30,1,8.0
1122,tt2085759,"<a href=""http://www.bidder70film.com/"">BIDDER 70</a> (Doc Night at The New Parkway) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/381744"">Purchase Tickets Online</a>",150,2013-05-21,1,19:00,1,6.0
558,tt2094064,MUCH ADO ABOUT NOTHING,150,2013-09-04,2,18:30,1,8.0
133,tt2125435,Beasts of the Southern Wild,150,2012-12-27,1,18:30,1,6.0
825,tt2132285,THE BLING RING,150,2013-07-15,2,21:30,1,6.0
729,tt2147134,56 Up,150,2013-03-02,2,16:15,1,6.0
491,tt2788710,"THE INTERVIEW - Groupons/Living Social not accepted for all showings of ""The Interview""--MUST END TONIGHT!!",150,2015-01-08,1,21:10,1,10.0
326,tt2872750,SHAUN THE SHEEP,150,2015-10-18,1,12:15,1,8.0
161,tt3398268,WHEN MARNIE WAS THERE - Dubbed in English,150,2015-07-05,2,12:50,1,8.0
66,tt4594834,CHI-RAQ (Baby Brigade),150,2016-01-11,2,18:30,1,8.0
467,tt0787474,THE BOXTROLLS,151,2014-11-12,1,18:30,1,8.0
448,tt2287170,MAN FROM RENO,151,2015-04-21,1,18:30,1,8.0
1193,tt2350496,THE LUNCHBOX (Baby Brigade),151,2014-05-19,1,18:30,1,8.0
63,tt2452042,THE PEANUTS MOVIE,151,2016-01-08,2,16:00,1,8.0
149,tt3416742,WHAT WE DO IN THE SHADOWS,151,2015-06-04,1,21:15,1,8.0
313,tt3549508,NAS: TIME IS ILLMATIC,151,2014-10-06,2,21:15,1,8.0
171,tt3824458,TANGERINE,151,2015-09-01,2,21:30,1,8.0
1108,"tt0048980,tt0044518",THE RED BALLOON AND WHITE MANE (New Parkway Family Classics),152,2013-09-21,1,12:30,1,8.0
470,tt0080745,FLASH GORDON (Nerve Wrackin' Theater) (<a target=”_blank” href=http://brownpapertickets.com/event/903458>Purchase Tickets Online</a>),152,2014-11-01,2,15:00,1,8.0
454,tt0112431,BABE,152,2015-01-19,2,12:30,1,8.0
606,tt0816442,THE BOOK THIEF,152,2014-01-05,1,18:00,1,8.0
142,tt1051904,GOOSEBUMPS,152,2015-12-05,1,15:15,1,8.0
499,tt1272878,2 GUNS,152,2013-09-10,1,20:30,1,8.0
290,tt1436562,RIO (New Parkway Family Classics),152,2013-08-31,1,12:30,1,8.0
1107,tt1457767,THE CONJURING,152,2013-09-26,1,18:30,1,8.0
933,tt1474276,SUMMER WARS (Animation KO!) (<a target=”_blank” href=http://brownpapertickets.com/event/1171870>Purchase Tickets Online</a>),152,2015-02-05,2,21:30,1,8.0
288,tt1587310,MALEFICENT,152,2014-08-15,1,16:00,1,8.0
152,tt1661199,CINDERELLA,152,2015-05-24,1,13:00,1,8.0
311,tt1821641,THE CONGRESS,152,2014-09-21,1,21:00,1,8.0
268,tt2015381,GUARDIANS OF THE GALAXY,152,2014-11-10,2,16:10,1,8.0
202,tt2229499,DON JON,152,2013-12-17,1,21:40,1,8.0
448,tt2287170,MAN FROM RENO,152,2015-04-26,2,18:00,1,8.0
50,tt2293640,MINIONS,152,2015-08-26,2,16:15,1,8.0
316,tt2326554,A GIRL WALKS HOME ALONE AT NIGHT,152,2015-03-07,2,14:25,1,8.0
1166,tt2357291,RIO 2,152,2014-06-11,1,18:30,1,8.0
1074,tt2404181,BELLE,152,2014-07-19,1,14:45,1,8.0
447,tt2802144,KINGSMAN: THE SECET SERVICE,152,2015-04-23,2,21:10,1,8.0
74,tt2884018,MACBETH,152,2016-01-08,1,17:00,1,8.0
74,tt2884018,MACBETH,152,2016-01-11,1,19:00,1,8.0
189,tt3065132,HE NAMED ME MALALA,152,2015-11-21,2,16:20,1,8.0
281,tt3148834,THUNDER AND THE HOUSE OF MAGIC,152,2014-09-13,1,12:30,1,8.0
1133,tt3726704,EXPERIMENTER (Baby Brigade),152,2015-11-23,1,18:40,1,8.0
163,tt3844362,THE OVERNIGHT,152,2015-07-06,1,21:30,1,8.0
597,tt4044364,CITIZENFOUR,152,2015-01-11,1,12:40,1,8.0
379,tt4126304,CARTEL LAND - MUST END TONIGHT!,152,2015-07-28,2,16:30,1,8.0
402,tt4316236,THE BLACK PANTHERS: VANGUARD OF THE REVOLUTION,152,2015-11-23,1,14:45,2,8.0
66,tt4594834,CHI-RAQ,152,2016-01-10,2,21:00,1,8.0
601,tt1621039,FREE BIRDS,153,2013-12-29,2,12:40,1,8.0
602,tt1731141,ENDER'S GAME,153,2013-12-29,1,15:40,1,8.0
186,tt3152624,TRAINWRECK,153,2015-10-12,1,21:15,1,8.0
278,tt4157220,IRIS,153,2015-06-07,2,14:50,1,8.0
152,tt1661199,CINDERELLA,154,2015-05-28,1,18:30,1,8.0
270,tt2262227,BOOK OF LIFE,154,2014-11-24,1,16:30,1,8.0
164,tt2415458,THE WOLFPACK,154,2015-07-12,1,17:00,1,8.0
753,tt3077214,SUFFRAGETTE - MUST END TONIGHT!,154,2015-12-23,2,18:15,1,3.0
214,tt0790636,DALLAS BUYERS CLUB,155,2014-04-08,1,18:30,1,8.0
419,tt1126590,BIG EYES (Baby Brigade),155,2015-01-26,2,18:30,1,8.0
602,tt1731141,ENDER'S GAME,155,2013-12-26,1,15:30,1,8.0
1159,tt1935156,JODOROWSKY'S DUNE,155,2014-06-14,2,21:55,1,8.0
547,tt2209418,BEFORE MIDNIGHT,155,2013-08-12,1,21:30,1,8.0
267,tt3169706,PRIDE,155,2014-12-05,1,18:30,1,8.0
1000,tt0069005,"NIGHT OF THE LEPUS (Thrillville Theater) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/360892"">Purchase Tickets Online</a>",156,2013-03-31,2,18:00,1,6.0
599,tt0091954,SID AND NANCY (Parkway Classics) (<a target=”_blank” href=http://brownpapertickets.com/event/1053922>Purchase Tickets Online</a>),156,2015-01-22,2,21:30,1,8.0
724,tt0107048,GROUNDHOG DAY,156,2013-02-01,1,21:00,1,6.0
512,tt1074638,SKYFALL,156,2013-01-31,1,18:30,1,6.0
1165,tt1179031,COLD IN JULY,156,2014-06-15,1,20:35,1,8.0
874,tt1363482,STILL BLACK: A PORTRAIT OF BLACK TRANSMEN (Spectrum Queer Media presents),156,2013-01-13,2,15:00,1,6.0
730,tt1783732,JOHN DIES AT THE END,156,2013-03-01,2,21:30,1,6.0
672,tt1798709,HER,156,2014-04-13,2,17:10,1,8.0
517,tt1800266,BROOKLYN CASTLE (Baby Brigade),156,2013-01-28,1,16:30,1,6.0
213,tt2024544,12 YEARS A SLAVE,156,2014-03-10,1,20:50,1,8.0
558,tt2094064,MUCH ADO ABOUT NOTHING,156,2013-08-31,2,15:00,1,6.0
547,tt2209418,BEFORE MIDNIGHT,156,2013-08-14,1,21:35,1,8.0
577,tt2258858,WADJDA,156,2013-11-04,2,19:00,1,8.0
198,tt2334873,BLUE JASMINE,156,2013-11-19,1,21:10,1,8.0
570,tt2380247,CENTRAL PARK FIVE (Doc Night at The New Parkway),156,2013-02-19,1,19:15,1,6.0
18,tt2401878,ANOMALISA (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/506?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),156,2016-03-22,2,21:30,1,8.0
319,tt2582802,WHIPLASH,156,2015-03-09,1,19:00,1,8.0
247,tt2609912,KEVIN HART: LET ME EXPLAIN,156,2013-08-03,1,20:20,1,8.0
247,tt2609912,KEVIN HART: LET ME EXPLAIN,156,2013-08-05,2,21:45,2,6.0
1168,tt2004420,NEIGHBORS,157,2014-06-24,2,21:10,1,8.0
1033,tt2032557,THE RELUCTANT FUNDAMENTALIST,157,2013-05-25,2,19:30,1,6.0
154,tt2224026,HOME,157,2015-06-06,1,14:30,1,8.0
851,tt2347569,FRANCES HA,157,2013-07-02,1,18:30,1,6.0
665,tt3007512,THE WATER DIVINER,157,2015-05-10,2,16:55,1,8.0
97,tt5428662,OSCAR SHORTS: LIVE ACTION (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/281?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),157,2016-02-11,2,20:50,1,8.0
857,tt0065214,"THE WILD BUNCH (Thrillville Theater) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/397090"">Purchase Tickets Online</a>",158,2013-06-30,2,18:00,1,6.0
603,tt0083767,CREEPSHOW (Misery Ann Mayhem's Cinemacabre) (<a target=”_blank” href=http://brownpapertickets.com/event/526605>Purchase Tickets Online</a>),158,2013-12-27,1,22:30,1,8.0
368,tt0993846,THE WOLF OF WALL STREET,158,2014-03-20,1,20:50,1,8.0
272,tt1096999,"EVOLUTION OF A CRIMINAL, co-presented by Broaklyn Film and Theater Co. (<a target=”_blank” href=http://brownpapertickets.com/event/972953>Purchase Tickets Online</a>)",158,2014-11-26,1,21:30,1,8.0
210,tt1326194,"BEER WARS, presented by Bison Brewery (Baby Brigade) (<a target=”_blank” href=http://brownpapertickets.com/event/512114>Purchase Tickets Online</a>)",158,2013-11-18,1,18:30,1,8.0
852,tt1935179,MUD,158,2013-07-01,2,20:50,1,6.0
1236,tt1937390,NYMPHOMANIAC VOLUME 1,158,2014-04-22,1,21:15,1,8.0
268,tt2015381,GUARDIANS OF THE GALAXY,158,2014-11-21,1,17:00,1,8.0
979,tt2082517,ZIPPER (Brooklyn Reconstructed),158,2013-02-12,2,19:00,1,8.0
285,tt2234003,CALVARY,158,2014-09-14,1,18:20,1,8.0
1151,tt2278388,THE GRAND BUDAPEST HOTEL,158,2014-07-21,2,21:30,1,8.0
198,tt2334873,BLUE JASMINE,158,2013-11-05,1,18:30,1,8.0
36,tt3170832,ROOM,158,2016-01-11,1,21:30,1,8.0
568,tt1772341,WRECK-IT RALPH,159,2013-02-19,2,18:30,1,6.0
308,tt2883512,CHEF,159,2014-10-06,1,19:00,1,8.0
940,tt2910274,OBVIOUS CHILD,159,2014-09-09,2,21:30,1,8.0
336,tt0072431,YOUNG FRANKENSTEIN (New Parkway Family Classics),160,2013-10-05,2,12:30,1,8.0
1076,tt0085211,"PRODIGAL SON, co-presented by Soja Martial Arts (Martial Arts Matinee) (<a target=”_blank” href=http://brownpapertickets.com/event/976340>Purchase Tickets Online</a>)",160,2015-02-14,1,15:00,1,8.0
855,tt0095270,"<a href=""http://youtu.be/gYGpZZy4A_M"">HAIRSPRAY</a> Sing-Along with The Barely Legal Crowd Pleasers (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/397763"">Purchase Tickets Online</a>)",160,2013-06-29,2,22:30,1,10.0
1170,tt0831387,GODZILLA,160,2014-07-15,1,18:30,1,8.0
431,tt1245492,THIS IS THE END,160,2013-10-03,1,21:00,1,8.0
120,tt1392190,MAD MAX: FURY ROAD,160,2015-07-27,1,21:20,1,8.0
120,tt1392190,MAD MAX: FURY ROAD,160,2015-08-26,1,16:30,1,8.0
1174,tt1441395,UNDER THE SKIN--MUST END TONIGHT!!,160,2014-06-12,2,19:00,1,8.0
679,tt1490017,THE LEGO MOVIE,160,2014-05-17,2,12:45,1,8.0
288,tt1587310,MALEFICENT,160,2014-08-19,1,18:30,1,8.0
772,tt1587310,MALEFICENT,160,2014-09-21,1,12:30,1,8.0
772,tt1587310,MALEFICENT,160,2014-09-28,1,15:45,1,8.0
1152,tt1631867,THE EDGE OF TOMORROW,160,2014-08-05,2,21:30,1,8.0
430,tt1714206,THE SPECTACULAR NOW,160,2013-09-24,1,18:30,1,8.0
430,tt1714206,THE SPECTACULAR NOW,160,2013-10-02,1,21:30,1,8.0
872,tt1806837,"CHICKENS IN THE SHADOWS, co-presented by film curator Jeff M. Giordano and featuring a post-film Q&A with the director Vincent Gargiulo and Toaster N Moose (Local Filmmaker Showcase) (<a target=”_blank” href=http://brownpapertickets.com/event/916972>Purchase Tickets Online</a>)",160,2014-12-14,1,15:00,1,10.0
1224,tt1951181,THE IMMIGRANT,160,2014-06-22,2,18:15,1,8.0
1168,tt2004420,NEIGHBORS,160,2014-06-22,1,17:50,1,8.0
1067,tt2017038,ALL IS LOST,160,2013-12-17,2,18:30,1,8.0
213,tt2024544,12 YEARS A SLAVE,160,2014-03-02,2,21:15,1,8.0
1197,tt2258345,FADING GIGOLO,160,2014-05-29,2,19:00,1,8.0
235,tt2278871,BLUE IS THE WARMEST COLOR,160,2014-02-04,2,20:15,1,8.0
50,tt2293640,MINIONS,160,2015-08-25,2,16:30,1,8.0
50,tt2293640,MINIONS,160,2015-08-28,1,16:00,1,8.0
50,tt2293640,MINIONS,160,2015-09-06,1,12:15,1,8.0
50,tt2293640,MINIONS,160,2015-09-19,2,12:45,1,8.0
200,tt2294677,IN A WORLD...,160,2013-11-30,2,17:45,1,8.0
1166,tt2357291,RIO 2,160,2014-06-18,2,18:30,1,8.0
1166,tt2357291,RIO 2,160,2014-07-01,1,18:30,1,8.0
47,tt2381111,BROOKLYN (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/473?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),160,2016-03-15,1,20:55,1,8.0
1148,tt2382396,JOE (MUST END TONIGHT!),160,2014-05-07,1,18:30,1,8.0
1074,tt2404181,BELLE,160,2014-07-27,2,14:50,1,8.0
190,tt2510894,HOTEL TRANSYLVANIA 2,160,2015-11-24,2,15:00,1,8.0
319,tt2582802,WHIPLASH,160,2015-03-19,2,21:30,1,8.0
481,tt2624412,BOULEVARD,160,2015-08-16,2,14:50,1,8.0
670,tt2713180,FURY,160,2014-12-14,1,20:15,1,8.0
637,tt2910274,OBVIOUS CHILD (Baby Brigade),160,2014-08-18,1,18:30,1,8.0
868,tt2935476,FAR FROM THE MADDING CROWD,160,2015-07-18,2,16:50,1,8.0
273,tt2961890,"ROCKS IN MY POCKET, with post-film Q&A featuring director Signe Baumane (<a target=”_blank” href=http://brownpapertickets.com/event/972991>Purchase Tickets Online</a>)",160,2014-11-23,2,15:00,1,10.0
466,tt3093546,"LISTEN UP, PHILIP",160,2014-11-01,1,14:35,1,8.0
267,tt3169706,PRIDE,160,2014-12-14,2,18:00,1,8.0
300,tt3409392,TIMBUKTU (Baby Brigade),160,2015-03-02,1,18:30,1,8.0
294,tt1791528,INHERENT VICE,161,2015-03-26,2,20:40,1,8.0
413,tt2872718,NIGHTCRAWLER,161,2015-01-20,1,21:30,1,8.0
163,tt3844362,THE OVERNIGHT,161,2015-07-07,2,21:30,1,8.0
163,tt3844362,THE OVERNIGHT,161,2015-07-13,1,21:15,1,8.0
950,tt0037913,"MILDRED PIERCE (Mother's Day Brunch) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/376177"">Purchase Tickets Online</a>",162,2013-05-12,1,11:15,1,6.0
576,tt0083791,THE DARK CRYSTAL (New Parkway Family Classics),162,2013-10-25,1,16:00,1,8.0
920,tt0120693,HALF BAKED (Uptown Urban) (FNL) (<a target=”_blank” href=http://brownpapertickets.com/event/620274>Purchase Tickets Online</a>),162,2014-04-04,1,22:30,1,8.0
339,tt0443272,LINCOLN,162,2013-03-19,2,20:30,1,6.0
1139,tt0453562,42,162,2013-06-22,2,17:00,1,6.0
246,tt0770828,MAN OF STEEL,162,2013-08-18,1,12:30,1,8.0
395,tt1229340,ANCHORMAN 2,162,2014-01-29,2,21:45,1,8.0
269,tt1571249,THE SKELETON TWINS,162,2014-11-10,2,21:25,1,8.0
614,tt1758830,THIS IS 40,162,2013-01-23,1,21:30,2,6.0
814,tt1820488,WAR WITCH (International Cinema Night),162,2013-04-22,1,19:15,1,6.0
455,tt1853728,DJANGO UNCHAINED,162,2013-03-08,2,22:45,1,6.0
852,tt1935179,MUD,162,2013-07-02,1,20:45,1,6.0
516,tt1978480,"MOSQUITA Y MARI (<a target=""_blank"" href=""http://www.brownpapertickets.com/event/307627"">Purchase Tickets Online</a>)",162,2013-01-28,2,21:30,1,6.0
516,tt1978480,MOSQUITA Y MARI (Spectrum Queer Media),162,2013-10-13,2,15:00,1,8.0
635,tt1980929,BEGIN AGAIN (Baby Brigade),162,2014-08-04,1,18:30,1,8.0
456,tt2005276,MUMIA: LONG DISTANCE REVOLUTIONARY (2 for 1 Wednesday),162,2013-03-13,2,22:30,1,6.0
133,tt2125435,Beasts of the Southern Wild,162,2012-12-26,2,16:45,2,6.0
265,tt2267998,GONE GIRL,162,2014-12-17,1,18:30,1,8.0
50,tt2293640,MINIONS,162,2015-09-13,1,12:15,1,8.0
219,tt0093779,THE PRINCESS BRIDE,163,2015-04-10,1,16:00,1,8.0
307,tt1832370,I AM ELEVEN,163,2014-10-08,1,18:30,1,8.0
295,tt2305051,WILD--MUST END TONIGHT!!,163,2015-03-23,1,21:00,1,8.0
446,tt2844798,WHITE GOD,163,2015-04-19,2,17:00,1,8.0
261,tt3521134,THE LOOK OF SILENCE (Baby Brigade),163,2015-08-10,2,18:30,1,8.0
121,tt3850214,DOPE,163,2015-08-25,2,21:30,1,8.0
610,tt0057603,BLACK SABBATH (Thrillville Theater)(<a target=”_blank” href=http://brownpapertickets.com/event/498082>Purchase Tickets Online</a>),164,2013-11-03,1,18:00,1,8.0
219,tt0093779,THE PRINCESS BRIDE,164,2015-04-16,2,21:30,1,8.0
266,tt1065073,BOYHOOD,164,2015-02-12,2,18:15,1,8.0
998,tt1411704,HOP (Easter Brunch),164,2013-03-31,2,12:30,1,7.0
1203,tt1647668,MILLION DOLLAR ARM,164,2014-07-02,1,18:30,1,8.0
152,tt1661199,CINDERELLA,164,2015-05-22,2,17:00,1,8.0
384,tt1817273,THE PLACE BEYOND THE PINES,164,2013-06-11,1,21:15,1,6.0
1159,tt1935156,JODOROWSKY'S DUNE,164,2014-06-15,2,19:15,1,8.0
217,tt1951264,THE HUNGER GAMES: CATCHING FIRE (Philip Seymour Hoffman Tribute),164,2014-02-16,2,12:15,1,8.0
1147,tt2013293,THE WIND RISES,164,2014-05-05,1,20:40,1,8.0
500,tt2051879,EUROPA REPORT,164,2013-09-08,2,17:30,1,8.0
285,tt2234003,CALVARY,164,2014-09-12,1,19:10,1,8.0
80,tt2452042,THE PEANUTS MOVIE,164,2016-01-29,1,16:00,1,8.0
319,tt2582802,WHIPLASH,164,2015-03-16,2,21:15,1,8.0
328,tt3086442,GOODNIGHT MOMMY,164,2015-10-16,2,18:40,1,8.0
62,tt3659388,THE MARTIAN,164,2016-01-26,2,20:40,1,8.0
548,tt1650554,KICK-ASS 2,165,2013-09-18,2,21:15,1,8.0
150,tt1791682,WHILE WE'RE YOUNG,165,2015-05-31,1,17:10,1,8.0
87,tt1951266,THE HUNGER GAMES: MOCKINGJAY PART 2,165,2016-01-29,2,17:00,1,8.0
213,tt2024544,12 YEARS A SLAVE,165,2014-03-15,2,16:30,1,8.0
1075,tt2111474,OUR SCHOOL (<a target=”_blank” href=http://brownpapertickets.com/event/1099894>Purchase Tickets Online</a>),165,2015-02-17,2,18:30,1,8.0
483,tt2576852,THE TALE OF PRINCESS KAGUYA - In English,165,2015-01-23,2,16:00,1,8.0
664,tt3235888,IT FOLLOWS,165,2015-05-11,2,21:30,1,8.0
964,tt3319508,SHE'S BEAUTIFUL WHEN SHE'S ANGRY,165,2015-03-20,1,18:00,1,8.0
272,tt1096999,"EVOLUTION OF A CRIMINAL, co-presented by Broaklyn Film and Theater Co. (<a target=”_blank” href=http://brownpapertickets.com/event/972073>Purchase Tickets Online</a>)",166,2014-11-21,2,18:10,1,8.0
1162,tt1714915,ONLY LOVERS LEFT ALIVE,166,2014-06-02,1,20:45,1,8.0
1154,tt1877832,X-MEN: DAYS OF FUTURE PAST,166,2014-07-04,2,16:05,1,8.0
305,tt1972571,A MOST WANTED MAN,166,2014-09-29,2,21:30,1,8.0
1065,tt1996310,"LORE (International Cinema Night) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/366399"">Purchase Tickets Online</a>",166,2013-04-08,2,19:00,1,6.0
636,tt2103281,DAWN OF THE PLANET OF THE APES,166,2014-08-28,1,18:50,1,8.0
124,tt2268016,MAGIC MIKE XXL,166,2015-08-02,1,15:35,1,8.0
235,tt2278871,BLUE IS THE WARMEST COLOR (Spectrum Queer Media),166,2013-12-15,1,14:45,1,8.0
650,tt2404461,THE PAST,166,2014-03-04,1,18:30,1,8.0
1161,tt2458776,BEARS,166,2014-06-07,1,12:20,1,8.0
186,tt3152624,TRAINWRECK,166,2015-10-28,1,21:25,1,8.0
958,tt3263614,"KUMIKO, THE TREASURE HUNTER",166,2015-04-14,1,21:00,1,8.0
242,tt2179116,THE KINGS OF SUMMER,167,2013-07-25,1,21:30,1,6.0
312,tt0054215,PSYCHO (Nerve Wrackin' Theater) (<a target=”_blank” href=http://brownpapertickets.com/event/724197>Purchase Tickets Online</a>),168,2014-10-04,2,15:00,1,8.0
515,tt0077631,GREASE (FNL) (<a target=”_blank” href=http://brownpapertickets.com/event/1756647>Purchase Tickets Online</a>),168,2015-07-17,2,22:30,1,8.0
1182,tt0083062,SHAOLIN VS. WU TANG (Martial Arts Matinee) (<a target=”_blank” href=http://brownpapertickets.com/event/583893>Purchase Tickets Online</a>),168,2014-07-12,2,15:00,1,8.0
695,tt0083866,E.T. EXTRA-TERRESTRIAL,168,2015-05-17,2,13:00,1,8.0
279,tt0087332,GHOSTBUSTERS,168,2015-10-31,2,14:40,1,8.0
145,tt0096061,SCROOGED (Staff Pick Night) (<a target=”_blank” href=http://brownpapertickets.com/event/2468865>Purchase Tickets Online</a>),168,2015-12-04,1,22:45,1,8.0
513,tt0454876,LIFE OF PI,168,2013-02-05,2,18:30,1,6.0
246,tt0770828,MAN OF STEEL,168,2013-08-03,1,17:00,1,8.0
1150,tt0864835,MR. PEABODY AND SHERMAN,168,2014-05-02,2,16:00,1,8.0
615,tt0975645,HITCHCOCK,168,2013-01-12,2,22:15,2,6.0
266,tt1065073,BOYHOOD,168,2014-12-16,1,18:15,1,8.0
266,tt1065073,BOYHOOD,168,2015-01-11,2,12:20,1,8.0
824,tt1408101,STAR TREK: INTO DARKNESS,168,2013-07-05,1,22:15,1,6.0
501,tt1430132,THE WOLVERINE,168,2013-09-04,2,21:05,1,8.0
290,tt1436562,RIO (New Parkway Family Classics),168,2013-08-30,1,16:00,1,8.0
386,tt1673697,THE SAPPHIRES,168,2013-05-30,2,18:30,1,6.0
426,tt1727388,THE WAY WAY BACK,168,2013-09-24,1,20:45,1,8.0
713,tt1753666,"DAVID, presented by SFJFF Kids",168,2014-03-23,1,12:30,1,8.0
1142,tt1758770,"STUD LIFE (<a href=""http://www.spectrumqueermedia.com"">Spectrum Queer Media</a>) <a target=""_blank"" href=""http://www.brownpapertickets.com/event/307623"">Purchase Tickets Online</a>",168,2013-06-23,2,15:00,1,6.0
218,tt1821658,THE NUT JOB,168,2014-02-14,2,16:00,1,8.0
440,tt1964418,TOMORROWLAND,168,2015-07-08,2,15:40,1,8.0
916,tt1981677,Pitch Perfect,168,2012-12-26,1,21:00,2,6.0
636,tt2103281,DAWN OF THE PLANET OF THE APES,168,2014-08-15,2,17:30,1,8.0
295,tt2305051,WILD (Baby Brigade),168,2015-03-07,1,13:00,1,8.0
165,tt2395427,THE AVENGERS: AGE OF ULTRON,168,2015-07-14,2,16:00,1,8.0
429,tt2396566,20 FEET FROM STARDOM (Baby Brigade),168,2014-01-20,2,18:30,1,8.0
18,tt2401878,ANOMALISA (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/399?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),168,2016-03-01,1,21:30,1,8.0
164,tt2415458,THE WOLFPACK,168,2015-07-18,1,16:15,1,8.0
123,tt2582496,ME AND EARL AND THE DYING GIRL,168,2015-08-16,2,21:15,1,8.0
172,tt2870648,AMY,168,2015-09-15,1,18:30,1,8.0
230,tt2960470,WHY WE RIDE,168,2013-12-08,1,17:15,1,8.0
306,tt2980648,THE HUNDRED FOOT JOURNEY (Baby Brigade),168,2014-10-06,2,18:30,1,8.0
143,tt3064298,MAN UP,168,2015-12-06,1,19:30,1,8.0
143,tt3064298,MAN UP - MUST END TONIGHT!,168,2015-12-08,1,18:30,1,8.0
186,tt3152624,TRAINWRECK,168,2015-11-01,2,14:50,1,8.0
36,tt3170832,ROOM (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/315?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),168,2016-02-15,2,18:45,1,8.0
112,tt3183630,BOY AND THE WORLD (<a target=”_blank” href=https://ticketing.us.veezi.com/purchase/397?siteToken=P5WXdOEJ3Eq2eHbZHTAtbg%3D%3D>Purchase Tickets Online</a>),168,2016-02-29,2,18:15,1,8.0
96,tt3322364,CONCUSSION--MUST END TONIGHT!!,168,2016-02-10,1,21:00,1,8.0
752,tt3707114,JANIS: LITTLE GIRL BLUE - MUST END TONIGHT!,168,2015-12-17,1,21:15,1,8.0
121,tt3850214,DOPE - MUST END TONIGHT!,168,2015-10-08,2,19:00,1,8.0
379,tt4126304,CARTEL LAND,168,2015-07-26,1,14:10,1,8.0
329,tt4163020,TALES OF HALLOWEEN,168,2015-10-26,2,21:10,1,8.0
70,tt4288636,JAMES WHITE--MUST END TONIGHT!!,168,2016-01-07,1,18:30,1,8.0
139,tt4316236,THE BLACK PANTHERS: VANGUARD OF THE REVOLUTION,168,2015-12-26,2,15:30,1,8.0
